route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_boarding,bikes_allowed
2960,3_merged_953840,950764,SCENIC LOOP,,0,b_415427,18808,1,1
2929,3_merged_953836,938318,GAGE at INDUSTRIAL via OTTAWA,,1,a_414899,18647,1,1
2929,3_merged_953836,938319,GAGE at INDUSTRIAL via KENILWORTH,,1,a_414896,18646,1,1
2929,3_merged_953836,938316,GAGE at INDUSTRIAL via OTTAWA,,1,a_414898,18647,1,1
2929,3_merged_953836,938317,GAGE at INDUSTRIAL via KENILWORTH,,1,a_414897,18646,1,1
2929,3_merged_953836,938314,GAGE at INDUSTRIAL via OTTAWA,,1,a_414899,18647,1,1
2929,3_merged_953836,938315,GAGE at INDUSTRIAL via KENILWORTH,,1,a_414896,18646,1,1
2929,3_merged_953836,938312,GAGE at INDUSTRIAL via OTTAWA,,1,a_414898,18647,1,1
2929,3_merged_953836,938313,GAGE at INDUSTRIAL via KENILWORTH,,1,a_414897,18646,1,1
2929,3_merged_953836,938310,GAGE at INDUSTRIAL via OTTAWA,,1,a_414899,18647,1,1
2929,3_merged_953836,938311,GAGE at INDUSTRIAL via KENILWORTH,,1,a_414896,18646,1,1
2929,1_merged_953835,941464,MEADOWLANDS,,0,a_415017,18639,1,1
2929,1_merged_953835,941465,41A CHEDOKE HOSPITAL,,0,a_415012,18640,1,1
2929,1_merged_953835,941466,MEADOWLANDS,,0,a_415008,18639,1,1
2929,1_merged_953835,941467,41A CHEDOKE HOSPITAL,,0,a_415010,18640,1,1
2929,1_merged_953835,941460,MEADOWLANDS,,0,a_415012,18639,1,1
2929,1_merged_953835,941461,41A CHEDOKE HOSPITAL,,0,a_415008,18640,1,1
2929,1_merged_953835,941462,MEADOWLANDS,,0,a_415010,18639,1,1
2929,1_merged_953835,941463,41A CHEDOKE HOSPITAL,,0,a_415016,18640,1,1
2970,3_merged_953840,953588,KING at HIGHWAY 8,,0,b_415665,18872,1,1
2970,3_merged_953840,953589,KING at HIGHWAY 8,,0,b_415665,18872,1,1
2929,1_merged_953835,941468,MEADOWLANDS,,0,a_415016,18639,1,1
2929,1_merged_953835,941469,41A CHEDOKE HOSPITAL,,0,a_415017,18640,1,1
2928,1_merged_953835,940905,ST. ELIZABETH VILLAGE via UPPER JAMES,,0,a_414840,18634,1,1
2919,4_merged_953838,934318,MOUNTAIN BROW LOOP,,0,a_414737,18609,1,1
2919,4_merged_953838,934319,MOUNTAIN BROW LOOP,,0,a_414738,18609,1,1
2941,3_merged_953840,944685,MOUNT ALBION LOOP via BURLINGTON STREET,,0,b_415215,18720,1,1
2919,4_merged_953838,934312,MOUNTAIN BROW LOOP,,0,a_414737,18609,1,1
2919,4_merged_953838,934313,MOUNTAIN BROW LOOP,,0,a_414738,18609,1,1
2919,4_merged_953838,934310,MOUNTAIN BROW LOOP,,0,a_414737,18609,1,1
2919,4_merged_953838,934311,MOUNTAIN BROW LOOP,,0,a_414738,18609,1,1
2919,4_merged_953838,934316,MOUNTAIN BROW LOOP,,0,a_414737,18609,1,1
2919,4_merged_953838,934317,MOUNTAIN BROW LOOP,,0,a_414738,18609,1,1
2919,4_merged_953838,934314,MOUNTAIN BROW LOOP,,0,a_414737,18609,1,1
2919,4_merged_953838,934315,MOUNTAIN BROW LOOP,,0,a_414738,18609,1,1
2959,2_merged_953841,950312,MACNAB TRANSIT TERMINAL,,1,b_415550,18807,1,1
2956,3_merged_953840,949070,MACNAB TRANSIT TERMINAL,,1,b_415475,18800,1,1
2966,2_merged_953841,952728,HAMILTON GO CENTRE,,1,b_415646,18851,1,1
2966,2_merged_953841,952723,HAMILTON GO CENTRE,,1,b_415645,18851,1,1
2966,2_merged_953841,952722,HAMILTON GO CENTRE,,1,b_415646,18851,1,1
2966,2_merged_953841,952721,HAMILTON GO CENTRE,,1,b_415645,18851,1,1
2966,2_merged_953841,952720,HAMILTON GO CENTRE,,1,b_415646,18851,1,1
2966,2_merged_953841,952727,HAMILTON GO CENTRE,,1,b_415645,18851,1,1
2966,2_merged_953841,952726,HAMILTON GO CENTRE,,1,b_415646,18851,1,1
2966,2_merged_953841,952725,HAMILTON GO CENTRE,,1,b_415645,18851,1,1
2966,2_merged_953841,952724,HAMILTON GO CENTRE,,1,b_415646,18851,1,1
2963,2_merged_953841,951752,MEADOWLANDS,,0,b_415599,18821,1,1
2960,1_merged_953839,950589,SCENIC LOOP,,0,b_415417,18808,1,1
2960,1_merged_953839,950588,SCENIC LOOP,,0,b_415411,18808,1,1
2962,1_merged_953839,951100,ST. ELIZABETH VILLAGE via GARTH,,0,b_415536,18817,1,1
2959,2_merged_953841,950276,MOUNTAIN TRANSIT CENTRE PARK 'N' RIDE,,0,b_415549,18806,1,1
2960,1_merged_953839,950585,SCENIC LOOP,,0,b_415409,18808,1,1
2960,1_merged_953839,950584,SCENIC LOOP,,0,b_415408,18808,1,1
2960,1_merged_953839,950587,SCENIC LOOP,,0,b_415410,18808,1,1
2960,1_merged_953839,950586,SCENIC LOOP,,0,b_415416,18808,1,1
2959,2_merged_953841,950275,MOUNTAIN TRANSIT CENTRE PARK 'N' RIDE,,0,b_415550,18806,1,1
2960,1_merged_953839,950583,SCENIC LOOP,,0,b_415414,18808,1,1
2959,2_merged_953841,950313,MACNAB TRANSIT TERMINAL,,1,b_415549,18807,1,1
2966,1_merged_953839,952637,HAMILTON GO CENTRE,,1,b_415638,18851,1,1
2968,2_merged_953841,953058,JONES at HIGHWAY 8,,0,b_415664,18858,1,1
2959,2_merged_953841,950274,MOUNTAIN TRANSIT CENTRE PARK 'N' RIDE,,0,b_415550,18806,1,1
2968,2_merged_953841,953052,55A LEVI LOOP,,0,b_415663,18859,1,1
2959,2_merged_953841,950273,MOUNTAIN TRANSIT CENTRE PARK 'N' RIDE,,0,b_415549,18806,1,1
2960,3_merged_953840,950769,SCENIC LOOP,,0,b_415429,18808,1,1
2968,2_merged_953841,953051,JONES at HIGHWAY 8,,0,b_415662,18858,1,1
2958,1_merged_953839,949736,LIME RIDGE MALL,,0,b_415505,18804,1,1
2968,2_merged_953841,953057,55A LEVI LOOP,,0,b_415663,18859,1,1
2968,2_merged_953841,953054,JONES at HIGHWAY 8,,0,b_415662,18858,1,1
2959,2_merged_953841,950272,MOUNTAIN TRANSIT CENTRE PARK 'N' RIDE,,0,b_415550,18806,1,1
2908,2_merged_953837,931841,52 HEAD STREET,,0,a_414588,18544,1,1
2908,2_merged_953837,931840,5C MEADOWLANDS,,0,a_414578,18548,1,1
2908,2_merged_953837,931843,52 HEAD STREET,,0,a_414582,18544,1,1
2908,2_merged_953837,931842,5C MEADOWLANDS,,0,a_414580,18548,1,1
2908,2_merged_953837,931845,52 HEAD STREET,,0,a_414575,18544,1,1
2908,2_merged_953837,931844,5C MEADOWLANDS,,0,a_414574,18548,1,1
2908,2_merged_953837,931847,52 HEAD STREET,,0,a_414585,18544,1,1
2908,2_merged_953837,931846,5C MEADOWLANDS,,0,a_414576,18548,1,1
2908,2_merged_953837,931849,52 HEAD STREET,,0,a_414588,18544,1,1
2908,2_merged_953837,931848,5C MEADOWLANDS,,0,a_414580,18548,1,1
2959,2_merged_953841,950270,MOUNTAIN TRANSIT CENTRE PARK 'N' RIDE,,0,b_415548,18806,1,1
2966,1_merged_953839,952636,HAMILTON GO CENTRE,,1,b_415640,18851,1,1
2909,2_merged_953837,932397,DOWNTOWN,,1,a_414615,18574,1,1
2928,2_merged_953837,937723,MACNAB TRANSIT TERMINAL via GARTH,,1,a_414876,18637,1,1
2958,1_merged_953839,949737,LIME RIDGE MALL,,0,b_415506,18804,1,1
2941,4_merged_953842,944774,DOWNTOWN via BURLINGTON STREET,,1,b_415219,18724,1,1
2904,3_merged_953836,929383,HAMILTON GO CENTRE,,1,a_414426,18521,1,1
2904,3_merged_953836,929382,HAMILTON GO CENTRE,,1,a_414425,18521,1,1
2904,3_merged_953836,929381,HAMILTON GO CENTRE,,1,a_414428,18521,1,1
2904,3_merged_953836,929380,HAMILTON GO CENTRE,,1,a_414427,18521,1,1
2904,3_merged_953836,929387,HAMILTON GO CENTRE,,1,a_414428,18521,1,1
2904,3_merged_953836,929386,HAMILTON GO CENTRE,,1,a_414427,18521,1,1
2904,3_merged_953836,929385,HAMILTON GO CENTRE,,1,a_414430,18521,1,1
2904,3_merged_953836,929384,HAMILTON GO CENTRE,,1,a_414429,18521,1,1
2904,3_merged_953836,929389,HAMILTON GO CENTRE,,1,a_414429,18521,1,1
2904,3_merged_953836,929388,HAMILTON GO CENTRE,,1,a_414426,18521,1,1
2939,3_merged_953840,943653,BELL MANOR LOOP,,0,b_415159,18706,1,1
2958,1_merged_953839,949738,LIME RIDGE MALL,,0,b_415513,18804,1,1
2941,4_merged_953842,944773,DOWNTOWN via BURLINGTON STREET,,1,b_415218,18724,1,1
2938,1_merged_953839,942251,EASTGATE SQUARE,,0,b_415074,18698,1,1
2954,1_merged_953839,947959,UPPER OTTAWA at RYMAL,,0,b_415460,18795,1,1
2944,2_merged_953841,946115,DOWNTOWN,,1,b_415302,18758,1,1
2939,2_merged_953841,943632,HAMILTON GO CENTRE,,1,b_415145,18709,1,1
2944,2_merged_953841,946117,DOWNTOWN,,1,b_415302,18758,1,1
2925,4_merged_953838,936898,MOUNTAIN TRANSIT CENTRE PARK 'N' RIDE,,0,a_414851,18624,1,1
2944,2_merged_953841,946111,DOWNTOWN,,1,b_415302,18758,1,1
2944,2_merged_953841,946110,DOWNTOWN,,1,b_415303,18758,1,1
2944,2_merged_953841,946113,DOWNTOWN,,1,b_415302,18758,1,1
2944,2_merged_953841,946112,DOWNTOWN,,1,b_415303,18758,1,1
2943,2_merged_953841,945801,DOWNTOWN,,1,b_415302,18756,1,1
2966,1_merged_953839,952630,HAMILTON GO CENTRE,,1,b_415637,18851,1,1
2944,2_merged_953841,946119,DOWNTOWN,,1,b_415302,18758,1,1
2944,2_merged_953841,946118,DOWNTOWN,,1,b_415303,18758,1,1
2964,4_merged_953842,952180,LIME RIDGE MALL,,1,b_415616,18838,1,1
2958,1_merged_953839,949739,LIME RIDGE MALL,,0,b_415511,18804,1,1
2941,4_merged_953842,944772,DOWNTOWN via BURLINGTON STREET,,1,b_415219,18724,1,1
2941,1_merged_953839,944499,MOUNT ALBION LOOP via BURLINGTON STREET,,0,b_415207,18717,1,1
2904,2_merged_953837,929169,HAMILTON GO CENTRE,,1,a_414413,18519,1,1
2904,2_merged_953837,929168,HAMILTON GO CENTRE,,1,a_414415,18519,1,1
2904,2_merged_953837,929167,HAMILTON GO CENTRE,,1,a_414412,18519,1,1
2904,2_merged_953837,929166,HAMILTON GO CENTRE,,1,a_414414,18519,1,1
2904,2_merged_953837,929165,HAMILTON GO CENTRE,,1,a_414413,18519,1,1
2904,2_merged_953837,929164,HAMILTON GO CENTRE,,1,a_414412,18519,1,1
2904,2_merged_953837,929163,HAMILTON GO CENTRE,,1,a_414414,18519,1,1
2904,2_merged_953837,929162,HAMILTON GO CENTRE,,1,a_414413,18519,1,1
2904,2_merged_953837,929161,HAMILTON GO CENTRE,,1,a_414412,18519,1,1
2904,2_merged_953837,929160,EASTGATE SQUARE,,0,a_414413,18513,1,1
2968,1_merged_953839,952987,EASTGATE SQUARE,,1,b_415330,18865,1,1
2968,1_merged_953839,952986,EASTGATE SQUARE,,1,b_415333,18864,1,1
2968,1_merged_953839,952985,EASTGATE SQUARE,,1,b_415332,18864,1,1
2968,1_merged_953839,952984,EASTGATE SQUARE,,1,b_415325,18865,1,1
2968,1_merged_953839,952983,EASTGATE SQUARE,,1,b_415328,18864,1,1
2968,1_merged_953839,952982,EASTGATE SQUARE,,1,b_415335,18865,1,1
2968,1_merged_953839,952981,EASTGATE SQUARE,,1,b_415331,18862,1,1
2968,1_merged_953839,952980,EASTGATE SQUARE,,1,b_415336,18862,1,1
2968,3_merged_953840,953169,55A LEVI LOOP,,0,b_415665,18859,1,1
2942,3_merged_953840,945417,52 HEAD STREET,,0,b_415273,18726,1,1
2968,1_merged_953839,952989,EASTGATE SQUARE,,1,b_415330,18864,1,1
2968,1_merged_953839,952988,EASTGATE SQUARE,,1,b_415332,18864,1,1
2939,2_merged_953841,943567,HAMILTON GO CENTRE,,1,b_415151,18709,1,1
2939,2_merged_953841,943566,HAMILTON GO CENTRE,,1,b_415142,18709,1,1
2939,2_merged_953841,943565,HAMILTON GO CENTRE,,1,b_415146,18709,1,1
2939,2_merged_953841,943564,HAMILTON GO CENTRE,,1,b_415153,18709,1,1
2962,2_merged_953841,951284,MACNAB TRANSIT TERMINAL via UPPER JAMES,,1,b_415582,18818,1,1
2957,2_merged_953841,949462,MACNAB TRANSIT TERMINAL,,1,b_415517,18802,1,1
2939,2_merged_953841,943561,HAMILTON GO CENTRE,,1,b_415144,18709,1,1
2939,2_merged_953841,943560,HAMILTON GO CENTRE,,1,b_415148,18709,1,1
2959,3_merged_953840,950376,MOUNTAIN TRANSIT CENTRE PARK 'N' RIDE,,0,b_415552,18806,1,1
2938,4_merged_953842,942833,FIESTA MALL,,0,b_415110,18699,1,1
2960,3_merged_953840,950768,SCENIC LOOP,,0,b_415426,18808,1,1
2963,4_merged_953842,951950,GAGE at INDUSTRIAL via OTTAWA,,1,b_415608,18830,1,1
2964,1_merged_953839,951953,HIGHLAND at SALTFLEET SCHOOL,,0,b_415379,18836,1,1
2963,4_merged_953842,951952,GAGE at INDUSTRIAL via OTTAWA,,1,b_415607,18830,1,1
2941,4_merged_953842,944770,DOWNTOWN via BURLINGTON STREET,,1,b_415219,18724,1,1
2964,1_merged_953839,951954,HIGHLAND at SALTFLEET SCHOOL,,0,b_415376,18834,1,1
2964,1_merged_953839,951957,HIGHLAND at SALTFLEET SCHOOL,,0,b_415377,18834,1,1
2953,1_merged_953839,947574,MACNAB TRANSIT TERMINAL,,1,b_415409,18792,1,1
2964,1_merged_953839,951959,HIGHLAND at SALTFLEET SCHOOL,,0,b_415375,18834,1,1
2970,1_merged_953839,953457,KING at HIGHWAY 8,,0,b_415326,18872,1,1
2942,1_merged_953839,945032,5C MEADOWLANDS,,0,b_415243,18730,1,1
2939,2_merged_953841,943637,HAMILTON GO CENTRE,,1,b_415143,18709,1,1
2959,3_merged_953840,950377,MOUNTAIN TRANSIT CENTRE PARK 'N' RIDE,,0,b_415552,18806,1,1
2927,4_merged_953838,937528,34A UPPER HORNING LOOP,,0,a_414874,18629,1,1
2927,4_merged_953838,937529,34A UPPER HORNING LOOP,,0,a_414874,18629,1,1
2953,1_merged_953839,947575,MACNAB TRANSIT TERMINAL,,1,b_415410,18792,1,1
2927,4_merged_953838,937520,34A UPPER HORNING LOOP,,0,a_414874,18629,1,1
2927,4_merged_953838,937521,34A UPPER HORNING LOOP,,0,a_414874,18629,1,1
2927,4_merged_953838,937522,34A UPPER HORNING LOOP,,0,a_414874,18629,1,1
2927,4_merged_953838,937523,34A UPPER HORNING LOOP,,0,a_414874,18629,1,1
2927,4_merged_953838,937524,34A UPPER HORNING LOOP,,0,a_414874,18629,1,1
2927,4_merged_953838,937525,34A UPPER HORNING LOOP,,0,a_414874,18629,1,1
2927,4_merged_953838,937526,34A UPPER HORNING LOOP,,0,a_414874,18629,1,1
2927,4_merged_953838,937527,34A UPPER HORNING LOOP,,0,a_414874,18629,1,1
2939,3_merged_953840,943691,BELL MANOR LOOP,,0,b_415159,18706,1,1
2939,3_merged_953840,943690,BELL MANOR LOOP,,0,b_415157,18706,1,1
2939,3_merged_953840,943693,BELL MANOR LOOP,,0,b_415158,18706,1,1
2939,3_merged_953840,943692,BELL MANOR LOOP,,0,b_415155,18706,1,1
2939,3_merged_953840,943695,BELL MANOR LOOP,,0,b_415154,18706,1,1
2939,3_merged_953840,943694,BELL MANOR LOOP,,0,b_415160,18706,1,1
2939,3_merged_953840,943697,BELL MANOR LOOP,,0,b_415156,18706,1,1
2942,1_merged_953839,944969,5C WEST HAMILTON LOOP,,0,b_415245,18729,1,1
2939,3_merged_953840,943699,BELL MANOR LOOP,,0,b_415159,18706,1,1
2960,1_merged_953839,950661,MACNAB TRANSIT TERMINAL,,1,b_415416,18809,1,1
2959,3_merged_953840,950374,MOUNTAIN TRANSIT CENTRE PARK 'N' RIDE,,0,b_415553,18806,1,1
2955,3_merged_953840,948598,UPPER GAGE at RYMAL,,0,b_415478,18797,1,1
2942,3_merged_953840,945539,JONES at KING,,1,b_415282,18743,1,1
2953,1_merged_953839,947576,MACNAB TRANSIT TERMINAL,,1,b_415411,18792,1,1
2962,1_merged_953839,951108,ST. ELIZABETH VILLAGE via GARTH,,0,b_415536,18817,1,1
2941,1_merged_953839,944534,DOWNTOWN via BURLINGTON STREET,,1,b_415206,18721,1,1
2959,3_merged_953840,950375,MOUNTAIN TRANSIT CENTRE PARK 'N' RIDE,,0,b_415552,18806,1,1
2962,1_merged_953839,951106,ST. ELIZABETH VILLAGE via GARTH,,0,b_415541,18817,1,1
2970,1_merged_953839,953452,KING at HIGHWAY 8,,0,b_415335,18872,1,1
2962,1_merged_953839,951109,ST. ELIZABETH VILLAGE via UPPER JAMES,,0,b_415544,18816,1,1
2968,2_merged_953841,953078,JONES at HIGHWAY 8,,0,b_415663,18858,1,1
2941,1_merged_953839,944537,DOWNTOWN via BURLINGTON STREET,,1,b_415204,18721,1,1
2962,3_merged_953840,951375,MACNAB TRANSIT TERMINAL via GARTH,,1,b_415584,18819,1,1
2962,3_merged_953840,951374,MACNAB TRANSIT TERMINAL via UPPER JAMES,,1,b_415583,18818,1,1
2962,3_merged_953840,951377,MACNAB TRANSIT TERMINAL via GARTH,,1,b_415584,18819,1,1
2962,3_merged_953840,951376,MACNAB TRANSIT TERMINAL via UPPER JAMES,,1,b_415583,18818,1,1
2962,3_merged_953840,951371,MACNAB TRANSIT TERMINAL via GARTH,,1,b_415584,18819,1,1
2962,3_merged_953840,951370,MACNAB TRANSIT TERMINAL via UPPER JAMES,,1,b_415583,18818,1,1
2959,3_merged_953840,950372,MOUNTAIN TRANSIT CENTRE PARK 'N' RIDE,,0,b_415553,18806,1,1
2962,3_merged_953840,951372,MACNAB TRANSIT TERMINAL via UPPER JAMES,,1,b_415583,18818,1,1
2955,3_merged_953840,948610,MACNAB TRANSIT TERMINAL,,1,b_415473,18798,1,1
2955,3_merged_953840,948611,MACNAB TRANSIT TERMINAL,,1,b_415475,18798,1,1
2955,3_merged_953840,948612,MACNAB TRANSIT TERMINAL,,1,b_415473,18798,1,1
2955,3_merged_953840,948613,MACNAB TRANSIT TERMINAL,,1,b_415474,18798,1,1
2962,3_merged_953840,951379,MACNAB TRANSIT TERMINAL via GARTH,,1,b_415584,18819,1,1
2962,3_merged_953840,951378,MACNAB TRANSIT TERMINAL via UPPER JAMES,,1,b_415583,18818,1,1
2955,3_merged_953840,948616,MACNAB TRANSIT TERMINAL,,1,b_415477,18798,1,1
2955,3_merged_953840,948617,MACNAB TRANSIT TERMINAL,,1,b_415473,18798,1,1
2941,1_merged_953839,944517,DOWNTOWN via BURLINGTON STREET,,1,b_415204,18724,1,1
2970,1_merged_953839,953453,KING at HIGHWAY 8,,0,b_415335,18872,1,1
2941,1_merged_953839,944515,DOWNTOWN via BURLINGTON STREET,,1,b_415207,18724,1,1
2941,1_merged_953839,944514,DOWNTOWN via BURLINGTON STREET,,1,b_415202,18724,1,1
2941,1_merged_953839,944513,DOWNTOWN via BURLINGTON STREET,,1,b_415204,18724,1,1
2941,1_merged_953839,944512,DOWNTOWN via BURLINGTON STREET,,1,b_415200,18724,1,1
2941,1_merged_953839,944511,DOWNTOWN via BURLINGTON STREET,,1,b_415203,18724,1,1
2941,1_merged_953839,944510,DOWNTOWN via BURLINGTON STREET,,1,b_415199,18724,1,1
2957,2_merged_953841,949463,MACNAB TRANSIT TERMINAL,,1,b_415515,18802,1,1
2941,1_merged_953839,944519,DOWNTOWN via BURLINGTON STREET,,1,b_415198,18724,1,1
2941,1_merged_953839,944518,DOWNTOWN via BURLINGTON STREET,,1,b_415207,18724,1,1
2938,2_merged_953841,942616,HAMILTON GO CENTRE,,1,b_415091,18701,1,1
2938,2_merged_953841,942617,HAMILTON GO CENTRE,,1,b_415098,18701,1,1
2938,2_merged_953841,942614,HAMILTON GO CENTRE,,1,b_415097,18701,1,1
2938,2_merged_953841,942615,HAMILTON GO CENTRE,,1,b_415096,18701,1,1
2959,3_merged_953840,950373,MOUNTAIN TRANSIT CENTRE PARK 'N' RIDE,,0,b_415552,18806,1,1
2938,2_merged_953841,942613,HAMILTON GO CENTRE,,1,b_415090,18701,1,1
2938,2_merged_953841,942610,HAMILTON GO CENTRE,,1,b_415092,18701,1,1
2938,2_merged_953841,942611,HAMILTON GO CENTRE,,1,b_415095,18701,1,1
2938,2_merged_953841,942618,HAMILTON GO CENTRE,,1,b_415089,18701,1,1
2938,2_merged_953841,942619,HAMILTON GO CENTRE,,1,b_415099,18701,1,1
2907,2_merged_953837,931207,DOWNTOWN via BURLINGTON STREET,,1,a_414528,18542,1,1
2925,4_merged_953838,936926,MACNAB TRANSIT TERMINAL,,1,a_414852,18625,1,1
2925,4_merged_953838,936925,MACNAB TRANSIT TERMINAL,,1,a_414851,18625,1,1
2925,4_merged_953838,936924,MACNAB TRANSIT TERMINAL,,1,a_414851,18625,1,1
2925,4_merged_953838,936923,MACNAB TRANSIT TERMINAL,,1,a_414851,18625,1,1
2925,4_merged_953838,936922,MACNAB TRANSIT TERMINAL,,1,a_414851,18625,1,1
2925,4_merged_953838,936921,MACNAB TRANSIT TERMINAL,,1,a_414851,18625,1,1
2925,4_merged_953838,936920,MOUNTAIN TRANSIT CENTRE PARK 'N' RIDE,,0,a_414851,18624,1,1
2942,3_merged_953840,945533,5A GREENHILL at COCHRANE,,1,b_415279,18752,1,1
2955,1_merged_953839,948478,MACNAB TRANSIT TERMINAL,,1,b_415460,18798,1,1
2955,1_merged_953839,948479,MACNAB TRANSIT TERMINAL,,1,b_415453,18798,1,1
2907,2_merged_953837,931209,DOWNTOWN via BURLINGTON STREET,,1,a_414526,18539,1,1
2907,2_merged_953837,931208,DOWNTOWN via BURLINGTON STREET,,1,a_414529,18539,1,1
2959,3_merged_953840,950370,MOUNTAIN TRANSIT CENTRE PARK 'N' RIDE,,0,b_415553,18806,1,1
2953,1_merged_953839,947572,MACNAB TRANSIT TERMINAL,,1,b_415414,18792,1,1
2923,3_merged_953836,935962,LIME RIDGE MALL,,0,a_414822,18619,1,1
2923,3_merged_953836,935963,LIME RIDGE MALL,,0,a_414820,18619,1,1
2923,3_merged_953836,935960,LIME RIDGE MALL,,0,a_414822,18619,1,1
2923,3_merged_953836,935961,LIME RIDGE MALL,,0,a_414820,18619,1,1
2923,3_merged_953836,935966,LIME RIDGE MALL,,0,a_414822,18619,1,1
2923,3_merged_953836,935967,LIME RIDGE MALL,,0,a_414820,18619,1,1
2923,3_merged_953836,935964,LIME RIDGE MALL,,0,a_414822,18619,1,1
2923,3_merged_953836,935965,LIME RIDGE MALL,,0,a_414820,18619,1,1
2923,3_merged_953836,935968,LIME RIDGE MALL,,0,a_414822,18619,1,1
2923,3_merged_953836,935969,LIME RIDGE MALL,,0,a_414820,18619,1,1
2940,2_merged_953841,944205,REID at DUNSMURE,,0,b_415185,18712,1,1
2959,3_merged_953840,950371,MOUNTAIN TRANSIT CENTRE PARK 'N' RIDE,,0,b_415552,18806,1,1
2962,4_merged_953842,951404,ST. ELIZABETH VILLAGE via GARTH,,0,b_415586,18817,1,1
2940,2_merged_953841,944204,REID at DUNSMURE,,0,b_415186,18712,1,1
2921,1_merged_953835,941211,UPPER GAGE at RYMAL,,0,a_414759,18615,1,1
2953,1_merged_953839,947573,MACNAB TRANSIT TERMINAL,,1,b_415408,18792,1,1
2957,1_merged_953839,949297,LIME RIDGE MALL,,0,b_415505,18801,1,1
2966,1_merged_953839,952550,WEST HAMILTON LOOP,,0,b_415638,18850,1,1
2940,2_merged_953841,944202,REID at DUNSMURE,,0,b_415186,18712,1,1
2941,1_merged_953839,944533,DOWNTOWN via BURLINGTON STREET,,1,b_415203,18721,1,1
2953,2_merged_953841,947647,MOUNTAIN BROW LOOP,,0,b_415421,18791,1,1
2940,2_merged_953841,944201,REID at DUNSMURE,,0,b_415185,18712,1,1
2961,1_merged_953839,950881,34A UPPER HORNING LOOP,,0,b_415571,18811,1,1
2957,1_merged_953839,949360,MACNAB TRANSIT TERMINAL,,1,b_415509,18802,1,1
2908,4_merged_953838,942011,52 HEAD STREET,,0,a_415059,18544,1,1
2955,1_merged_953839,948414,UPPER GAGE at RYMAL,,0,b_415452,18797,1,1
2932,1_merged_953835,938785,WEST HAMILTON LOOP,,0,a_415027,18664,1,1
2932,1_merged_953835,938784,WEST HAMILTON LOOP,,0,a_415026,18664,1,1
2932,1_merged_953835,938787,WEST HAMILTON LOOP,,0,a_415029,18664,1,1
2932,1_merged_953835,938786,WEST HAMILTON LOOP,,0,a_415027,18664,1,1
2932,1_merged_953835,938789,HAMILTON GO CENTRE,,1,a_415026,18665,1,1
2932,1_merged_953835,938788,HAMILTON GO CENTRE,,1,a_415027,18665,1,1
2966,1_merged_953839,952551,WEST HAMILTON LOOP,,0,b_415637,18850,1,1
2941,1_merged_953839,944532,DOWNTOWN via BURLINGTON STREET,,1,b_415207,18721,1,1
2942,1_merged_953839,945150,5E QUIGLEY at GREENHILL,,1,b_415237,18739,1,1
2920,1_merged_953835,941121,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,a_415003,18612,1,1
2920,1_merged_953835,941120,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,a_414764,18612,1,1
2920,1_merged_953835,941123,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,a_415005,18612,1,1
2920,1_merged_953835,941122,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,a_414759,18612,1,1
2920,1_merged_953835,941125,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,a_414764,18612,1,1
2920,1_merged_953835,941124,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,a_414757,18612,1,1
2920,1_merged_953835,941127,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,a_414759,18612,1,1
2920,1_merged_953835,941126,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,a_415003,18612,1,1
2920,1_merged_953835,941129,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,a_414757,18612,1,1
2920,1_merged_953835,941128,UPPER OTTAWA at RYMAL via ANCHOR ROAD,,0,a_415005,18612,1,1
2955,2_merged_953841,948522,UPPER GAGE at RYMAL,,0,b_415468,18797,1,1
2942,2_merged_953841,945179,5C MEADOWLANDS,,0,b_415257,18730,1,1
2922,4_merged_953838,935593,MACNAB TRANSIT TERMINAL,,1,a_414780,18618,1,1
2953,4_merged_953842,947816,MACNAB TRANSIT TERMINAL,,1,b_415432,18792,1,1
2945,3_merged_953840,946479,DOWNTOWN,,1,b_415306,18762,1,1
2945,3_merged_953840,946476,DOWNTOWN,,1,b_415309,18762,1,1
2945,3_merged_953840,946477,DOWNTOWN,,1,b_415307,18762,1,1
2945,3_merged_953840,946474,DOWNTOWN,,1,b_415308,18762,1,1
2945,3_merged_953840,946475,DOWNTOWN,,1,b_415306,18762,1,1
2945,3_merged_953840,946472,DOWNTOWN,,1,b_415309,18762,1,1
2945,3_merged_953840,946473,DOWNTOWN,,1,b_415307,18762,1,1
2945,3_merged_953840,946470,DOWNTOWN,,1,b_415308,18762,1,1
2945,3_merged_953840,946471,DOWNTOWN,,1,b_415306,18762,1,1
2919,1_merged_953835,940610,MACNAB TRANSIT TERMINAL,,1,a_414719,18610,1,1
2919,1_merged_953835,940611,MACNAB TRANSIT TERMINAL,,1,a_414989,18610,1,1
2919,1_merged_953835,940612,MACNAB TRANSIT TERMINAL,,1,a_414723,18610,1,1
